provider,source,id,name,future_programmes,future_hours,desc_pct,sample_title,sample_desc,url
epgshare,AE1,Al.Kafeel.ae,Al Kafeel,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Qatar.R.Quran.ae,Qatar R Quran,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Sharjah.Quran.ae,Sharjah Quran,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Qatar.R.Quran.2.ae,Qatar R Quran 2,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Sout.Al.Islam.Doha.ae,Sout Al Islam Doha,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Palestine.Quraan.ae,Palestine Quraan,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Palestine.Quran.2.ae,Palestine Quran 2,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Nablus.Radio.ae,Nablus Radio,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Athan.Tulkarem.ae,Athan Tulkarem,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Kawther.ae,Al Kawther,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,TWR.ARABIC.ae,TWR ARABIC,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,PraiseLive.Global.ae,PraiseLive Global,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Radio.Mariam.Arabic.ae,Radio Mariam Arabic,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Better.Life.Radio.ae,Better Life Radio,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Radio.Salam.ae,Radio Salam,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Mowagahat-1.ae,Mowagahat-1,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,RDK.ae,RDK,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Mowajahat.ae,Mowajahat,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,French.ae,French,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Pishto.ae,Pishto,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Bengali.ae,Bengali,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Mowagahat-2.ae,Mowagahat-2,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Canal.Radio.ae,Canal Radio,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Rojava.FM.ae,Rojava FM,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Mowagahat-8.ae,Mowagahat-8,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,ADM.R3.ae,ADM R3,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,ADM.R4.ae,ADM R4,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,DW.A2.ae,DW A2,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,DW05.ae,DW05,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,ERI.Radio.1.ae,ERI Radio 1,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,ERI.Radio.2.ae,ERI Radio 2,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,ERI.Radio.3.ae,ERI Radio 3,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,ERI.Radio.4.ae,ERI Radio 4,61,61.5,100.0,Edge Of The Unknown With Jimmy Chin,"Nature No one knows what goes through an athlete's mind when they face dangerous situations during their adventures. Finally, they decide to reveal secrets and stories about their lives that they have not mentioned before. Jimmy Chin.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,en:.Golf.Life.ae,en: Golf Life,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,en:.STARZPLAY.Sports.1.ae,en: STARZPLAY Sports 1,82,85.0,100.0,Fiorentina X Napoli - Serie A,"Get ready for the excitement of Serie A, as Italy’s top clubs battle for the Scudetto, European qualification, and survival in the fight against relegation.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
